,Sentences,Perplexities (ckpt 773),Perplexities (ckpt 1546),Perplexities (ckpt 2319),Perplexities (ckpt 3092),Perplexities (ckpt 3865),Perplexities (ckpt 4638),Perplexities (ckpt 5411),Perplexities (ckpt 6184),Perplexities (ckpt 6957),Perplexities (ckpt 7730)
9452,"Sen Tanrının bir olduğuna inanıyorsun, iyi ediyorsun. Cinler bile buna inanıyor ve titriyorlar!",1051.3184814453125,624.7489013671875,722.9966430664062,766.2379760742188,720.5283203125,706.4666748046875,611.5289306640625,532.6755981445312,512.8402709960938,498.7154235839844
9453,"Dindar bir adamdı. Hem kendisi hem de bütün ev halkı Tanrıdan korkardı. Halka çok yardımda bulunur, Tanrıya sürekli dua ederdi.",1245.004638671875,798.7124633789062,474.8417053222656,359.4369201660156,394.281494140625,361.1018981933594,277.9902038574219,237.7059783935547,230.53045654296875,219.57431030273438
9454,"Tüm bu çocuklar kliniğimize otizm veya dikkat dağınıklığı bozukluğu, mental gerilik, konuşma sorunları gibi şikayetlerle geldiler.",1794.1510009765625,1993.9468994140625,1509.2843017578125,1369.714111328125,1092.748046875,1162.4273681640625,1030.9522705078125,963.778564453125,925.727783203125,825.9002685546875
9455,"Elçiliğim, yalan söylemeyen Tanrının zamanın başlangıcından önce vaat ettiği sonsuz yaşam umuduna dayanmaktadır.",4872.0732421875,1785.65185546875,1005.8460083007812,820.3715209960938,780.711669921875,632.2410278320312,548.2227172851562,634.0153198242188,652.2327270507812,567.4281005859375
9456,"İsa oraya varınca yukarı bakıp, ‹‹Zakkay, çabuk aşağı in!›› dedi. ‹‹Bugün senin evinde kalmam gerekiyor.››",503.87738037109375,279.408447265625,297.4799499511719,227.326171875,226.22494506835938,170.38914489746094,185.8195037841797,186.53807067871094,187.05030822753906,185.59918212890625
9457,"Marta ise işlerinin çokluğundan ötürü telaş içindeydi. İsanın yanına gelerek, ‹‹Ya Rab›› dedi, ‹‹Kardeşimin beni hizmet işlerinde yalnız bırakmasına aldırmıyor musun? Ona söyle de bana yardım etsin.››",615.2156372070312,260.54376220703125,317.04547119140625,294.90960693359375,300.7069396972656,208.6273193359375,234.56790161132812,198.3627166748047,197.04957580566406,186.20089721679688
9458,"Bunun üzerine Pilatus İsayı, çarmıha gerilmek üzere onlara teslim etti.",577.1693725585938,516.727783203125,344.53314208984375,425.15972900390625,453.1688537597656,360.6040954589844,429.5716247558594,320.4132080078125,353.4874267578125,338.4529724121094
9459,Özür dilerim.,80.6549072265625,31.682085037231445,16.1654052734375,27.017786026000977,12.859559059143066,18.783876419067383,17.85321807861328,21.671396255493164,22.29961585998535,20.698959350585938
9460,Günahlarım için affet beni Peder.,1085.630615234375,856.6515502929688,453.9718933105469,395.5627746582031,280.5276794433594,352.7781982421875,260.6936340332031,272.1717834472656,224.1345977783203,183.43093872070312
9461,"Bunun gibi, siz de anlaşılır bir dil konuşmazsanız, söyledikleriniz nasıl anlaşılır? Havaya konuşmuş olursunuz!",904.9471435546875,925.1218872070312,687.4922485351562,639.278076171875,667.0310668945312,445.3547668457031,453.0694885253906,407.3831787109375,391.14190673828125,385.2686462402344
9462,- Bakamam.,218.40895080566406,114.43112182617188,70.51251983642578,75.45024871826172,44.670997619628906,46.4904670715332,37.615352630615234,70.20108032226562,68.50708770751953,63.67526626586914
9463,"Tanrı tarafından ölülerle dirilerin Yargıcı olarak atanan kişinin kendisi olduğunu halka duyurmamızı, buna tanıklık etmemizi buyurdu.",1915.4288330078125,840.8731079101562,630.1621704101562,519.6278076171875,524.0170288085938,551.854736328125,430.5325622558594,425.3008728027344,368.92803955078125,379.81884765625
9464,Bu eğlenceliydi.,233.69252014160156,235.8216094970703,133.37046813964844,124.95668029785156,114.54210662841797,137.83441162109375,89.48687744140625,129.8852081298828,121.5204086303711,113.54169464111328
9465,İlçe: *,296.4411926269531,178.42337036132812,167.1606903076172,196.34014892578125,84.84066009521484,85.01021575927734,112.00927734375,83.34999084472656,98.40849304199219,108.12542724609375
9466,Belli başlı bütün dinler bize birçok noktada çocuklar diyor.,4454.79052734375,2327.943115234375,2033.5987548828125,2029.0994873046875,1315.091064453125,1668.44873046875,1490.373046875,1570.58935546875,1373.9561767578125,1372.3900146484375
9467,Yapabileceğim en iyisini yaptım.,197.77723693847656,99.71379089355469,92.77972412109375,116.94910430908203,110.94879913330078,77.47834777832031,47.64479446411133,72.54173278808594,52.69518280029297,59.21982955932617
9468,"Orada, hamile olan nişanlısı Meryemle birlikte yazılacaktı.",1790.91748046875,552.3512573242188,684.4498901367188,573.1654052734375,528.5025634765625,514.116455078125,461.44384765625,438.2984313964844,402.1536865234375,371.9217529296875
9469,"Ve o, bebeğine konuşuyor. Bu anne --",586.0079956054688,607.983154296875,460.1513977050781,422.9306945800781,389.0491027832031,580.709228515625,404.1824645996094,407.6577453613281,388.7242126464844,414.99359130859375
9470,"194,741 Genel Toplam",1390.6630859375,1016.60498046875,541.5924072265625,697.7215576171875,547.4734497070312,513.4390869140625,429.0970764160156,498.1148681640625,386.6104431152344,374.3623962402344
9471,"Muhtemelen bir çoğunuz 1900'lü yıllarda Afrika'da geçen, iki satıcı ile ilgili hikayeyi biliyordur.",705.3733520507812,501.3929138183594,408.6033630371094,386.66259765625,237.03184509277344,300.60302734375,295.7771301269531,240.8421630859375,250.68869018554688,219.4635772705078
9472,Bu ilacın tadı hep kötüydü.,1535.794921875,656.2208862304688,747.986083984375,535.6166381835938,424.5070495605469,427.4082946777344,402.9673767089844,367.6485290527344,440.9023132324219,432.3002624511719
9473,"Son olarak, kardeşler, Rabbin sözü aranızda olduğu gibi hızla yayılıp yüceltilsin diye bizim için dua edin.",519.65185546875,345.9626159667969,255.49417114257812,221.9119873046875,227.91651916503906,215.3394775390625,198.18270874023438,165.8999481201172,180.2960205078125,161.26028442382812
9474,Birçoklarının içinden kötü ruhlar yüksek sesle haykırarak çıktı; birçok felçli ve kötürüm iyileştirildi.,2104.974365234375,1268.8551025390625,919.0494995117188,1164.485595703125,925.2445678710938,715.455078125,655.0278930664062,597.1182250976562,495.1872863769531,532.8150634765625
9475,"Bu adamın peygamberlik eden, evlenmemiş dört kızı vardı.",479.8963623046875,336.38568115234375,334.8916320800781,298.6639099121094,239.35052490234375,205.2720184326172,148.87229919433594,203.9778289794922,217.10646057128906,207.8762969970703
9476,Propaganda bir şeyi öğretmek demek.,1312.79296875,663.9703979492188,365.0129699707031,702.5299072265625,339.6346130371094,219.3856201171875,342.4170837402344,344.5196838378906,348.2826843261719,337.7355651855469
9477,"Birkaç ay önce ilk büyük halka açık konuşmamı yaptım Forbes'un 30'un Altında 30 zirvesinde: 1.500 fevkalade insan, hepsi 30 yaşın altında.",1225.9561767578125,709.305419921875,398.9580993652344,422.8921813964844,316.6443176269531,299.38623046875,264.93536376953125,255.20484924316406,238.4119415283203,257.7400207519531
9478,"Eğer gözün günah işlemene neden olursa, onu çıkar at. Tek gözle yaşama kavuşman, iki gözle cehennem ateşine atılmandan iyidir.",1508.2791748046875,1275.0177001953125,912.4832763671875,717.11474609375,656.9390258789062,577.8258056640625,694.4591064453125,533.6386108398438,543.396484375,534.1187744140625
9479,"Erotica HD 12168.00MHz devre dışı, Pol. (V) (DVB-S2 SID:8707 PID:7071[MPEG-4] /7072 İngilizce,7073 Fransızca). Uydu bu kanalda artık yok",750.2350463867188,543.9032592773438,205.40342712402344,269.93011474609375,216.42581176757812,153.5972137451172,128.58563232421875,86.86647033691406,81.09840393066406,76.65351104736328
9480,Yerini söyleyebilir misin?,156.09600830078125,80.55509185791016,130.24188232421875,96.74574279785156,70.3921127319336,88.91122436523438,102.74339294433594,54.7305908203125,58.65388870239258,57.22148132324219
9481,"‹‹Bir ülke kendi içinde bölünmüşse, ayakta kalamaz.",1374.6278076171875,605.6082763671875,425.68780517578125,431.1573181152344,259.8934631347656,291.16888427734375,305.9374084472656,337.6524963378906,314.5726318359375,278.220703125
9482,"İnsanlarca reddedilmiş, ama Tanrıya göre seçkin ve değerli olan diri taşa, Rabbe gelin.",631.9805908203125,512.9229736328125,576.596923828125,540.9205932617188,532.8781127929688,351.0513000488281,401.8404541015625,343.94830322265625,347.59979248046875,352.08917236328125
9483,Sığınak - Kalmak için güvenli bir yere _ MK Yasası,3339.552490234375,2607.33544921875,2405.122314453125,2046.9398193359375,2008.5758056640625,1524.772216796875,2484.22412109375,2038.378173828125,2359.115966796875,1949.054931640625
9484,"Sabır ve cesaret kaynağı olan Tanrının, sizleri Mesih İsanın isteğine uygun olarak aynı düşüncede birleştirmesini dilerim.",1024.616943359375,734.5275268554688,698.5381469726562,479.2290954589844,533.4312744140625,416.1481018066406,513.0247192382812,388.1341247558594,335.1744079589844,298.4516296386719
9485,Öğrencileri Ona tapındılar ve büyük sevinç içinde Yeruşalime döndüler.,2680.59228515625,1029.154052734375,396.4398498535156,337.7611999511719,391.07794189453125,335.89068603515625,239.1899871826172,246.76129150390625,253.3844451904297,232.449462890625
9486,Siz babanız İblistensiniz ve babanızın arzularını yerine getirmek istiyorsunuz. O başlangıçtan beri katildi. Gerçeğe bağlı kalmadı. Çünkü onda gerçek yoktur. Yalan söylemesi doğaldır. Çünkü o yalancıdır ve yalanın babasıdır.,876.9911499023438,682.630859375,472.2929382324219,369.9630126953125,371.56439208984375,404.06951904296875,297.45697021484375,316.6536865234375,270.1501770019531,266.6505432128906
9487,"Пакет ‘bulsatcom’ O 12271H çıktı (Europe ışın), Bulcrypt / açıkça, SR 30000, FEC 7/8, paket 12524H kopyaları.",1166.019775390625,497.064453125,255.136962890625,211.5592498779297,178.62026977539062,142.27125549316406,104.92996978759766,94.60724639892578,74.80335235595703,64.38589477539062
9488,Şimdi sana dokunabilirim.,282.25054931640625,56.719783782958984,84.10535430908203,108.41703033447266,75.59967041015625,89.9735336303711,81.74608612060547,73.53433227539062,89.01422882080078,93.06777954101562
9489,"Beni sevmeyen, sözlerime uymaz. İşittiğiniz söz benim değil, beni gönderen Babanındır.",706.59130859375,534.2766723632812,495.2675476074219,380.20770263671875,251.2860107421875,253.93356323242188,230.880615234375,220.28103637695312,203.41253662109375,205.95962524414062
9490,Oysa Tanrının dirilttiği Kişinin bedeni çürümedi.,5238.2646484375,2452.3896484375,1483.8372802734375,671.1093139648438,944.5894775390625,1072.4747314453125,598.6665649414062,871.9652099609375,614.4861450195312,694.76708984375
9491,"Önünde her türlü mükemmel istihbarata sahip, ileri teknoloji donanıma, kameralara, kaldırıp dinleyebileceği ufak bir telefona, tüm bu duyulara ve sezgilere sahip.",1364.8829345703125,906.2171630859375,515.6705932617188,413.7148742675781,369.3786926269531,348.6282958984375,273.3584899902344,238.96463012695312,241.37161254882812,218.90274047851562
9492,Tamam mı? Hızlıca -- iki basamaklı bir sayı lütfen.,434.8233337402344,438.10809326171875,390.8531188964844,325.47369384765625,305.46832275390625,288.4814758300781,293.2353210449219,267.85723876953125,236.20437622070312,230.44065856933594
9493,Başka sorum yok.,75.1158218383789,90.77775573730469,44.85276794433594,41.261966705322266,39.98292541503906,35.62200164794922,45.721893310546875,50.9270133972168,32.59810256958008,30.19574546813965
9494,"Tarihinde gönderildi Mart 27, 2012 tarafından Admin",5362.1181640625,1083.958251953125,380.27044677734375,673.439208984375,335.7592468261719,420.6471252441406,482.8392028808594,210.6519775390625,125.10781860351562,142.4608612060547
9495,"‹‹Kim Tanrıya bir şey verdi ki, Karşılığını Ondan isteyebilsin?››",950.9776000976562,991.5435791015625,452.90985107421875,246.0623016357422,317.593505859375,354.4795837402344,309.46563720703125,379.81884765625,359.2242736816406,325.3439636230469
9496,"Hiç kimse yurttaşını, kardeşini, Rabbi tanı diye eğitmeyecek. Çünkü küçük büyük hepsi tanıyacak beni.",1411.20556640625,1329.79931640625,1414.216064453125,929.3948974609375,789.8311767578125,748.7330322265625,583.2086791992188,473.0958251953125,483.2761535644531,494.5846252441406
9497,"Yahudilerin bundan memnun kaldığını görünce ardından Petrusu da yakalattı. Bunu, Mayasız Ekmek Bayramı sırasında yaptı.",3569.523193359375,1509.7528076171875,1276.5452880859375,915.28662109375,634.7664184570312,540.2779541015625,515.8981323242188,547.9242553710938,504.69329833984375,435.0163879394531
9498,Ve biz Kuveyt'te devlet okullarında görev yapacak ilk müslüman olmayan öğretmenlerdik.,1103.58056640625,1054.130126953125,780.0343627929688,722.3729248046875,444.8759765625,342.9110412597656,300.5885314941406,302.4251708984375,308.17657470703125,269.15704345703125
9499,"Yoo, ben seviyorum.",215.7633514404297,241.69488525390625,126.2381362915039,129.76498413085938,131.9547576904297,97.18790435791016,112.09241485595703,102.52204132080078,89.06819152832031,87.49444580078125
9500,"Bedenimin mekânda kapladığı yeri tanımlayamadığımdan, kendimi devleşmiş, genişleyip yayılmış hissediyordum. Tıpkı şişesinden çıkmış bir cin gibi.",1864.9119873046875,1065.3121337890625,877.7805786132812,773.1758422851562,471.2048645019531,514.8455200195312,509.98858642578125,410.205322265625,417.3109436035156,453.3666076660156
9501,Bu inanılmaz.,108.79377746582031,65.1932373046875,55.0029411315918,72.61247253417969,30.132953643798828,48.47971725463867,34.67385482788086,56.71205139160156,62.67527770996094,49.045413970947266
9502,"Zengin olmak isteyenler ayartılıp tuzağa düşerler, insanı çöküşe ve yıkıma götüren birçok saçma ve zararlı arzulara kapılırlar.",2506.564208984375,1151.948486328125,795.9530639648438,806.7560424804688,594.0391235351562,643.0968017578125,548.09619140625,500.4935607910156,465.52691650390625,435.11468505859375
9503,31 Дек 2015,4580.63134765625,2600.402099609375,1690.69384765625,432.75360107421875,297.90936279296875,608.0037841796875,271.0415344238281,329.7356262207031,264.89239501953125,226.39779663085938
9504,İsa kalkıp öğrencileriyle birlikte adamın ardından gitti.,262.5892333984375,271.9249267578125,291.5684814453125,220.26370239257812,191.9725341796875,273.1537780761719,255.5483856201172,310.5401611328125,308.0119934082031,305.8175048828125
9505,"1,139 tam zamanlı öğretim, 322 uluslararası öğretim",1704.1571044921875,678.1785278320312,473.3875732421875,503.401611328125,537.6865234375,292.26123046875,302.8519287109375,250.14610290527344,281.09881591796875,244.02230834960938
9506,Onu sevmedim.,195.3187713623047,87.04231262207031,120.12608337402344,132.4305419921875,119.01785278320312,89.96855163574219,97.60519409179688,111.01081848144531,100.57140350341797,111.02940368652344
9507,"Biz aşağıda izleyebilirsiniz bizim generator.You kullanmanıza yardımcı olmak için bir video oluşturduk, Biz üretmek nasıl göreceğiz 2000 Bu jeneratör .Enjoy ile işaret",2086.031494140625,899.2219848632812,707.5889892578125,626.3483276367188,627.7479248046875,637.0169067382812,527.7324829101562,536.3302001953125,524.763671875,491.4250793457031
